10,ABLE
50,ABUNDANCE
51,ABUNDANT
62,ACCEPT
63,ACCEPTABLE
64,ACCEPTANCE
73,ACCOMMODATE
78,ACCOMPLISH
79,ACCOMPLISHMENT
81,ACCORD#2
82,ACCORD#3
84,ACCORD#5
85,ACCORDANCE
99,ACCURACY
100,ACCURATE
109,ACHIEVE
110,ACHIEVEMENT
114,ACQUAINT
115,ACQUAINTANCE
138,ACTUAL#1
139,ACTUAL#2
140,ACTUALITY
159,ADEPT
161,ADEQUATE
173,ADJUST#2
175,ADJUSTMENT
185,ADMIRE
189,ADMIT#1
190,ADMIT#2
191,ADMIT#3
207,ADULT#2
211,ADVANCE#1
212,ADVANCE#2
213,ADVANCE#3
215,ADVANCEMENT
216,ADVANTAGE
217,ADVANTAGEOUS
242,AFFECTION
243,AFFECTIONATE
247,AFFIRM
298,AGREE#1
300,AGREEABLE
301,AGREEMENT
305,AID#1
306,AID#2
347,ALIVE
370,ALLIANCE
371,ALLIED
376,ALLOW#1
382,ALLY#1
428,AMELIORATE
450,AMPLE
556,APPEAL#3
566,APPLAUSE
574,APPOINT#1
575,APPOINT#2
579,APPRECIABLE
580,APPRECIATE
581,APPRECIATION
586,APPROACH#1
587,APPROACH#2
588,APPROPRIATE#1
591,APPROVAL
592,APPROVE#1
593,APPROVE#2
597,APT
648,ARREST#3
655,ART#1
658,ART#4
721,ASSIST#1
722,ASSIST#2
723,ASSISTANCE
724,ASSISTANT
725,ASSOCIATE#1
726,ASSOCIATE#2
727,ASSOCIATE#3
728,ASSOCIATION#1
729,ASSOCIATION#2
733,ASSURANCE
734,ASSURE#1
735,ASSURE#2
736,ASSURE#3
737,ASSUREDLY
749,ATHLETIC
767,ATTAIN
769,ATTAINMENT
773,ATTEND#1
778,ATTENTIVE
783,ATTRACT
784,ATTRACTION
785,ATTRACTIVE
796,AUGMENT
806,AUTHENTIC
807,AUTHENTICITY
826,AVAILABILITY
844,AWARD#1
845,AWARD#2
847,AWARENESS
870,BACK#2
873,BACK#5
878,BACKER
903,BALL#5
904,BALL#6
956,BASIC#1
957,BASIC#2
1004,BEAUTY
1033,BEHALF
1056,BELOVED
1065,BENEFICIAL
1067,BENEFIT#1
1068,BENEFIT#2
1069,BENEFIT#3
1072,BENIGN
1087,BEST
1088,BESTOW
1095,BETTER#1
1096,BETTER#2
1154,BLESS#1
1155,BLESS#2
1156,BLESS#3
1200,BOARD#8
1230,BONUS
1234,BOOST#1
1235,BOOST#2
1308,BRAVE
1337,BRIGHT
1338,BRIGHTNESS
1339,BRILLIANCE
1340,BRILLIANT
1370,BROTHERHOOD
1443,BUY#2
1462,CALL#4
1466,CALM#1
1467,CALM#2
1468,CALM#3
1504,CAPABILITY
1505,CAPABLE
1526,CARE#1
1527,CARE#2
1532,CAREFUL
1535,CARESS#1
1536,CARESS#2
1560,CASUAL
1591,CELEBRATION
1635,CHAMPION
1671,CHARITY
1672,CHARM#1
1673,CHARM#2
1697,CHEERFUL
1699,CHEERY
1703,CHERISH#1
1704,CHERISH#2
1737,CHOSEN#2
1762,CIVIL#1
1771,CIVILIZATION
1772,CIVILIZE#1
1773,CIVILIZE#2
1780,CLARIFY
1781,CLARITY
1784,CLASSIC
1792,CLEAN#1
1794,CLEAN#3
1797,CLEAR#1
1799,CLEAR#2
1800,CLEAR#3
1801,CLEAR#4
1802,CLEAR#5
1812,CLEVER
1854,CO-OPERATION
1881,COEXISTENCE
1903,COLLABORATION
1909,COLLEAGUE
1949,COMEDY
1953,COMFORT#1
1954,COMFORT#2
1955,COMFORT#3
1956,COMFORTABLE
1981,COMMITMENT
1985,COMMON#1
1988,COMMON#4
2000,COMMUNICATE#1
2001,COMMUNICATE#2
2003,COMMUNICATIVE
2004,COMMUNION
2008,COMMUNITY
2010,COMPANION
2013,COMPANY#2
2021,COMPASSION
2022,COMPASSIONATE
2023,COMPATIBLE
2027,COMPENSATE
2028,COMPENSATION
2030,COMPETENCE
2032,COMPETENT
2039,COMPLEMENT#1
2040,COMPLEMENT#2
2042,COMPLETE#1
2043,COMPLETE#2
2046,COMPLETENESS
2047,COMPLETION
2066,COMPREHENSION
2072,COMPROMISE#1
2073,COMPROMISE#2
2095,CONCESSION
2132,CONFIDE
2133,CONFIDENCE#1
2135,CONFIDENT
2165,CONGRATULATION
2177,CONNECT
2183,CONSCIENCE
2184,CONSCIENTIOUS
2189,CONSENT#1
2190,CONSENT#2
2199,CONSIDER#1
2200,CONSIDER#2
2204,CONSIDERATION#1
2208,CONSISTENCY
2209,CONSISTENT
2212,CONSOLIDATE
2231,CONSTRUCTIVE
2233,CONSULT
2235,CONSULTATION
2241,CONTACT#1
2242,CONTACT#2
2256,CONTENT#3
2257,CONTENT#4
2258,CONTENT#5
2286,CONTRIBUTE#1
2287,CONTRIBUTE#2
2288,CONTRIBUTION
2312,CONVICTION
2313,CONVINCE#1
2314,CONVINCE#2
2326,COOPERATE
2327,COOPERATION
2328,COOPERATIVE#1
2329,COOPERATIVE#2
2330,COOPERATIVE#3
2331,COORDINATE
2351,CORRECT#1
2352,CORRECT#2
2353,CORRECT#3
2380,COUNCIL
2381,COUNSEL#1
2382,COUNSEL#2
2400,COURAGE
2408,COURTEOUS
2409,COURTESY
2410,COURTLY
2442,CREATE
2444,CREATIVE
2445,CREATIVITY
2452,CREDIT#2
2454,CREDIT#4
2533,CULTIVATE#1
2534,CULTIVATE#2
2538,CULTURE#2
2545,CURE#1
2546,CURE#2
2591,DANCE#1
2592,DANCE#2
2593,DANCE#3
2598,DARE
2599,DARING
2603,DARLING
2616,DAWN#2
2629,DEAL#1
2638,DEAR#1
2639,DEAR#2
2659,DECENCY
2660,DECENT
2683,DEDICATE#1
2684,DEDICATE#2
2685,DEDICATION
2703,DEFEND
2705,DEFENDER
2706,DEFENSE
2740,DELICATE
2741,DELIGHT#1
2742,DELIGHT#2
2743,DELIGHTFUL
2791,DEPENDABILITY
2792,DEPENDABLE
2833,DESERVE
2840,DESIRABLE
2903,DEVOTE#1
2904,DEVOTE#2
2905,DEVOTION
2933,DIG#1
2938,DIGNITY
2941,DILIGENT
3016,DISCREET
3019,DISCRETION
3023,DISCUSS
3089,DISTINCT
3090,DISTINCTION
3091,DISTINCTIVE
3094,DISTINGUISH#1
3095,DISTINGUISH#2
3126,DIVINE#1
3127,DIVINE#2
3128,DIVINITY
3186,DOUBTLESS
3290,DURABLE
3302,DYNAMIC
3308,EAGER
3322,EARNEST
3328,EASE#1
3329,EASE#2
